Project ID,T type sub-class,Avg ISI,F I curve slope
1HEYEW7GMUKWIQW37BO,Sst interneuron,22.8,0.057327586
1HEYEW7GMUKWIQW37BO,Vip interneuron,51.448,0.065313657
1HEYEW7GMUKWIQW37BO,Sst interneuron,101.1066667,0.115000002
1HEYEW7GMUKWIQW37BO,Sst interneuron,,0.222511848
1HEYEW7GMUKWIQW37BO,Sst interneuron,31.23935484,0.643749997
1HEYEW7GMUKWIQW37BO,Vip interneuron,66.19214286,0.220497628
1HEYEW7GMUKWIQW37BO,Vip interneuron,69.825,0.29
1HEYEW7GMUKWIQW37BO,Sst interneuron,37.47538462,0.622368402
1HEYEW7GMUKWIQW37BO,Vip interneuron,84.96,0.155
1HEYEW7GMUKWIQW37BO,Vip interneuron,10.88666667,0.100000007
1HEYEW7GMUKWIQW37BO,Vip interneuron,27.14285714,0.152336462
1HEYEW7GMUKWIQW37BO,Vip interneuron,31.6483871,0.24
1HEYEW7GMUKWIQW37BO,Vip interneuron,41.01,0.053232758
1HEYEW7GMUKWIQW37BO,Vip interneuron,48.82947368,0.353846154
1HEYEW7GMUKWIQW37BO,Sst interneuron,19.32,0.453554497
1HEYEW7GMUKWIQW37BO,Vip interneuron,16.968,-0.007720589
1HEYEW7GMUKWIQW37BO,Sst interneuron,42.69545455,0.465384606
1HEYEW7GMUKWIQW37BO,Sst interneuron,31.08333333,0.41
1HEYEW7GMUKWIQW37BO,Vip interneuron,19.08,0.040853659
1HEYEW7GMUKWIQW37BO,Sst interneuron,23.09454545,0.720971564
1HEYEW7GMUKWIQW37BO,Vip interneuron,6.806666667,0.029787234
1HEYEW7GMUKWIQW37BO,Sst interneuron,56.53625,0.373933647
1HEYEW7GMUKWIQW37BO,Sst interneuron,31.62896552,0.306428568
1HEYEW7GMUKWIQW37BO,Sst interneuron,65.68181818,0.29
1HEYEW7GMUKWIQW37BO,Vip interneuron,161.775,0.099999989
1HEYEW7GMUKWIQW37BO,Vip interneuron,41.91454545,0.455769221
1HEYEW7GMUKWIQW37BO,Sst interneuron,,0.024516128
1HEYEW7GMUKWIQW37BO,Sst interneuron,28.84,0.162454116
1HEYEW7GMUKWIQW37BO,Sst interneuron,66.332,0.07872969
1HEYEW7GMUKWIQW37BO,Sst interneuron,88.274,0.442580645
1HEYEW7GMUKWIQW37BO,Vip interneuron,14.67,0.145707654
1HEYEW7GMUKWIQW37BO,Sst interneuron,59.96266667,0.182105263
1HEYEW7GMUKWIQW37BO,Sst interneuron,39.62434783,0.351257253
1HEYEW7GMUKWIQW37BO,Vip interneuron,32.08714286,0.41203641
1HEYEW7GMUKWIQW37BO,Vip interneuron,22.82,0.052803347
1HEYEW7GMUKWIQW37BO,Sst interneuron,57.80230769,0.447685872
1HEYEW7GMUKWIQW37BO,Sst interneuron,15.61857143,0.388571429
1HEYEW7GMUKWIQW37BO,Sst interneuron,49.30631579,0.406818182
1HEYEW7GMUKWIQW37BO,Vip interneuron,58.788,0.35
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.99555556,0.412499981
1HEYEW7GMUKWIQW37BO,Sst interneuron,29.82666667,0.545893761
1HEYEW7GMUKWIQW37BO,Sst interneuron,29.4,0.378571429
1HEYEW7GMUKWIQW37BO,Sst interneuron,76.67454545,0.32
1HEYEW7GMUKWIQW37BO,Sst interneuron,57.37375,0.404999995
1HEYEW7GMUKWIQW37BO,Sst interneuron,159.86,0.150000019
1HEYEW7GMUKWIQW37BO,Vip interneuron,35.815,0.047857143
1HEYEW7GMUKWIQW37BO,Sst interneuron,30.175625,0.40999999
1HEYEW7GMUKWIQW37BO,Sst interneuron,109.9025,0.238571429
1HEYEW7GMUKWIQW37BO,Vip interneuron,35.36,0.05
1HEYEW7GMUKWIQW37BO,Sst interneuron,95.58,0.089999999
1HEYEW7GMUKWIQW37BO,Sst interneuron,37.9088,0.589999982
1HEYEW7GMUKWIQW37BO,Vip interneuron,41.727,0.409677406
1HEYEW7GMUKWIQW37BO,Vip interneuron,52.40666667,0.40625
1HEYEW7GMUKWIQW37BO,Sst interneuron,27.90166667,0.284210507
1HEYEW7GMUKWIQW37BO,Sst interneuron,47.465,0.375000031
1HEYEW7GMUKWIQW37BO,Sst interneuron,40.914,0.186842098
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.43,0.130000018
1HEYEW7GMUKWIQW37BO,Sst interneuron,39.47,0.348571429
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.46952381,0.515000019
1HEYEW7GMUKWIQW37BO,Sst interneuron,17,0.014705882
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.17714286,0.399999975
1HEYEW7GMUKWIQW37BO,Vip interneuron,95.13,0.234090909
1HEYEW7GMUKWIQW37BO,Sst interneuron,29.29,0.016163793
1HEYEW7GMUKWIQW37BO,Sst interneuron,71.05846154,0.194067797
1HEYEW7GMUKWIQW37BO,Sst interneuron,18.86,0.026315791
1HEYEW7GMUKWIQW37BO,Sst interneuron,28.17714286,0.206382979
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.14666667,0.485
1HEYEW7GMUKWIQW37BO,Sst interneuron,53.51142857,0.215517241
1HEYEW7GMUKWIQW37BO,Sst interneuron,72.93333333,0.249999997
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.16,0.018103445
1HEYEW7GMUKWIQW37BO,Sst interneuron,21.82,0.01857143
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.06631579,0.295714286
1HEYEW7GMUKWIQW37BO,Vip interneuron,34.32,0.033823529
1HEYEW7GMUKWIQW37BO,Vip interneuron,86.128,0.183870969
1HEYEW7GMUKWIQW37BO,Vip interneuron,144.24,0.19591836
1HEYEW7GMUKWIQW37BO,Sst interneuron,70.99230769,0.292142857
1HEYEW7GMUKWIQW37BO,Vip interneuron,17.58615385,0.148214286
1HEYEW7GMUKWIQW37BO,Sst interneuron,41.83,0.37187499
1HEYEW7GMUKWIQW37BO,Vip interneuron,33.57571429,0.55
1HEYEW7GMUKWIQW37BO,Vip interneuron,34.005,0.1
1HEYEW7GMUKWIQW37BO,Sst interneuron,76.11272727,0.274999993
1HEYEW7GMUKWIQW37BO,Sst interneuron,58.67125,0.285714315
1HEYEW7GMUKWIQW37BO,Vip interneuron,35.63333333,0.479545459
1HEYEW7GMUKWIQW37BO,Sst interneuron,34.40444444,0.304255319
1HEYEW7GMUKWIQW37BO,Vip interneuron,60.98,0.108992806
1HEYEW7GMUKWIQW37BO,Sst interneuron,46.714,0.402142857
1HEYEW7GMUKWIQW37BO,Sst interneuron,22.46,0.044827586
1HEYEW7GMUKWIQW37BO,Vip interneuron,69.43692308,0.42467531
1HEYEW7GMUKWIQW37BO,Sst interneuron,33.80333333,0.413571426
1HEYEW7GMUKWIQW37BO,Sst interneuron,120.8571429,0.392382897
1HEYEW7GMUKWIQW37BO,Sst interneuron,10.24,0.874285768
1HEYEW7GMUKWIQW37BO,Vip interneuron,46.26333333,0.181711415
1HEYEW7GMUKWIQW37BO,Sst interneuron,58.7575,0.44208954
1HEYEW7GMUKWIQW37BO,Vip interneuron,5.693333333,0.00699977
1HEYEW7GMUKWIQW37BO,Sst interneuron,47.74,0.105978265
1HEYEW7GMUKWIQW37BO,Vip interneuron,125.1485714,0.144999998
1HEYEW7GMUKWIQW37BO,Sst interneuron,70.98,0.119999984
1HEYEW7GMUKWIQW37BO,Sst interneuron,49.68,0.22
1HEYEW7GMUKWIQW37BO,Sst interneuron,20.40468085,0.449736829
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.72545455,0.442178478
1HEYEW7GMUKWIQW37BO,Sst interneuron,58.2525,0.320013323
1HEYEW7GMUKWIQW37BO,Sst interneuron,65.95285714,0.340217391
1HEYEW7GMUKWIQW37BO,Sst interneuron,19.24,0.08
1HEYEW7GMUKWIQW37BO,Sst interneuron,26.3,0.030456578
1HEYEW7GMUKWIQW37BO,Vip interneuron,44.853,0.455000026
1HEYEW7GMUKWIQW37BO,Vip interneuron,33.09454545,0.164285713
1HEYEW7GMUKWIQW37BO,Sst interneuron,27.12,0.016456422
1HEYEW7GMUKWIQW37BO,Sst interneuron,73.18307692,0.225139663
1HEYEW7GMUKWIQW37BO,Sst interneuron,74.17076923,0.334848481
1HEYEW7GMUKWIQW37BO,Sst interneuron,133.736,0.351428571
1HEYEW7GMUKWIQW37BO,Vip interneuron,13.98666667,0.085
1HEYEW7GMUKWIQW37BO,Sst interneuron,56.9,0.389655201
1HEYEW7GMUKWIQW37BO,Sst interneuron,39.58272727,0.377697851
1HEYEW7GMUKWIQW37BO,Sst interneuron,48.67333333,0.41
1HEYEW7GMUKWIQW37BO,Vip interneuron,13.965,0.052586205
1HEYEW7GMUKWIQW37BO,Sst interneuron,70.71230769,0.295
1HEYEW7GMUKWIQW37BO,Sst interneuron,56.954,0.365000023
1HEYEW7GMUKWIQW37BO,Sst interneuron,62.99066667,0.385714282
1HEYEW7GMUKWIQW37BO,Sst interneuron,69.51692308,0.241842105
1HEYEW7GMUKWIQW37BO,Sst interneuron,22.19636364,0.633571429
1HEYEW7GMUKWIQW37BO,Sst interneuron,48.58307692,0.375
1HEYEW7GMUKWIQW37BO,Sst interneuron,147.764,0.26120689
1HEYEW7GMUKWIQW37BO,Sst interneuron,20.92333333,0.023706897
1HEYEW7GMUKWIQW37BO,Vip interneuron,40.6675,0.45499999
1HEYEW7GMUKWIQW37BO,Vip interneuron,159.11,0.112765957
1HEYEW7GMUKWIQW37BO,Sst interneuron,44.69619048,0.386428571
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.4875,0.345
1HEYEW7GMUKWIQW37BO,Vip interneuron,42.39166667,0.315
1HEYEW7GMUKWIQW37BO,Sst interneuron,51.39473684,0.580000022
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.23714286,0.35
1HEYEW7GMUKWIQW37BO,Sst interneuron,43.98833333,0.325531915
1HEYEW7GMUKWIQW37BO,Sst interneuron,51.67764706,0.444999987
1HEYEW7GMUKWIQW37BO,Vip interneuron,11.00285714,0.138235293
1HEYEW7GMUKWIQW37BO,Vip interneuron,16.76,0.03
1HEYEW7GMUKWIQW37BO,Vip interneuron,38.2304,0.595953767
1HEYEW7GMUKWIQW37BO,Sst interneuron,66.52,0.677142859
1HEYEW7GMUKWIQW37BO,Sst interneuron,37.77,0.314285714
1HEYEW7GMUKWIQW37BO,Vip interneuron,5.333333333,0.022945206
1HEYEW7GMUKWIQW37BO,Vip interneuron,,0.015
1HEYEW7GMUKWIQW37BO,Sst interneuron,62.352,0.3125
1HEYEW7GMUKWIQW37BO,Sst interneuron,61.46857143,0.404310303
1HEYEW7GMUKWIQW37BO,Vip interneuron,87.87,0.182978715
1HEYEW7GMUKWIQW37BO,Sst interneuron,78.31,0.19
1HEYEW7GMUKWIQW37BO,Sst interneuron,56.07714286,0.279470192
1HEYEW7GMUKWIQW37BO,Vip interneuron,35.86,0.035344828
1HEYEW7GMUKWIQW37BO,Vip interneuron,46.417,0.287142858
1HEYEW7GMUKWIQW37BO,Sst interneuron,26.32222222,0.502627521
1HEYEW7GMUKWIQW37BO,Sst interneuron,77.54181818,0.164705882
1HEYEW7GMUKWIQW37BO,Vip interneuron,47.83764706,0.346428571
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.32285714,0.3414286
1HEYEW7GMUKWIQW37BO,Sst interneuron,46.072,0.33071428
1HEYEW7GMUKWIQW37BO,Sst interneuron,69.72666667,0.281428571
1HEYEW7GMUKWIQW37BO,Sst interneuron,64.18666667,0.274881544
1HEYEW7GMUKWIQW37BO,Sst interneuron,37.7448,0.479999988
1HEYEW7GMUKWIQW37BO,Vip interneuron,80.7075,0.163225806
1HEYEW7GMUKWIQW37BO,Vip interneuron,26.20216216,0.765
1HEYEW7GMUKWIQW37BO,Sst interneuron,31.40266667,0.322857143
1HEYEW7GMUKWIQW37BO,Sst interneuron,77.285,0.33
1HEYEW7GMUKWIQW37BO,Vip interneuron,52.9,0.375000036
1HEYEW7GMUKWIQW37BO,Sst interneuron,149.5066667,0.265714294
1HEYEW7GMUKWIQW37BO,Sst interneuron,,1.082971063
1HEYEW7GMUKWIQW37BO,Sst interneuron,54.096,0.132352941
1HEYEW7GMUKWIQW37BO,Vip interneuron,23.958,0.726315789
1HEYEW7GMUKWIQW37BO,Vip interneuron,33.832,0.078947368
1HEYEW7GMUKWIQW37BO,Sst interneuron,40.3,0.065000002
1HEYEW7GMUKWIQW37BO,Sst interneuron,81.994,0.284482775
1HEYEW7GMUKWIQW37BO,Sst interneuron,28.16,0.038571429
1HEYEW7GMUKWIQW37BO,Sst interneuron,55.09882353,0.313571454
1HEYEW7GMUKWIQW37BO,Sst interneuron,51.1,0.367142857
1HEYEW7GMUKWIQW37BO,Sst interneuron,23.73866667,-0.050695874
1HEYEW7GMUKWIQW37BO,Sst interneuron,84.12727273,0.274999993
1HEYEW7GMUKWIQW37BO,Sst interneuron,89.3,0.25344827
1HEYEW7GMUKWIQW37BO,Sst interneuron,76.51454545,0.300000014
1HEYEW7GMUKWIQW37BO,Sst interneuron,22.61,0.08
1HEYEW7GMUKWIQW37BO,Sst interneuron,29.32,0.327369663
1HEYEW7GMUKWIQW37BO,Sst interneuron,33.80928571,0.482857135
1HEYEW7GMUKWIQW37BO,Sst interneuron,20.76,0.053448276
1HEYEW7GMUKWIQW37BO,Vip interneuron,78.65,0.049999998
1HEYEW7GMUKWIQW37BO,Sst interneuron,23.66,0.064705882
1HEYEW7GMUKWIQW37BO,Sst interneuron,29.06,0.097413793
1HEYEW7GMUKWIQW37BO,Sst interneuron,52.83222222,0.347368425
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.02285714,0.40000001
1HEYEW7GMUKWIQW37BO,Sst interneuron,52.70333333,0.47
1HEYEW7GMUKWIQW37BO,Sst interneuron,47.965,0.41
1HEYEW7GMUKWIQW37BO,Vip interneuron,15.68,0.114285714
1HEYEW7GMUKWIQW37BO,Vip interneuron,68.85333333,0.129999995
1HEYEW7GMUKWIQW37BO,Sst interneuron,62.535,0.2875
1HEYEW7GMUKWIQW37BO,Vip interneuron,82.305,0.320588241
1HEYEW7GMUKWIQW37BO,Sst interneuron,58.96125,0.319999993
1HEYEW7GMUKWIQW37BO,Sst interneuron,325.8,0.054999999
1HEYEW7GMUKWIQW37BO,Sst interneuron,54.02235294,0.375714287
1HEYEW7GMUKWIQW37BO,Sst interneuron,105.76,0.140384615
1HEYEW7GMUKWIQW37BO,Vip interneuron,,0.004558011
1HEYEW7GMUKWIQW37BO,Sst interneuron,34.12,0.001327434
1HEYEW7GMUKWIQW37BO,Sst interneuron,27.28,0.167615975
1HEYEW7GMUKWIQW37BO,Sst interneuron,44.563,0.535
1HEYEW7GMUKWIQW37BO,Sst interneuron,37.92,0.04
1HEYEW7GMUKWIQW37BO,Sst interneuron,69,0.327142857
1HEYEW7GMUKWIQW37BO,Sst interneuron,102.62,0.13157894
1HEYEW7GMUKWIQW37BO,Sst interneuron,79.54,0.086764707
1HEYEW7GMUKWIQW37BO,Sst interneuron,51.51,0.063066202
1HEYEW7GMUKWIQW37BO,Sst interneuron,58.94666667,0.209482759
1HEYEW7GMUKWIQW37BO,Sst interneuron,42.60090909,0.434285714
1HEYEW7GMUKWIQW37BO,Vip interneuron,66.64,0.049999994
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.67263158,0.407758609
1HEYEW7GMUKWIQW37BO,Sst interneuron,36.16615385,0.401408463
1HEYEW7GMUKWIQW37BO,Sst interneuron,34.72785714,0.616532237
1HEYEW7GMUKWIQW37BO,Sst interneuron,19.31490196,0.774766355
1HEYEW7GMUKWIQW37BO,Sst interneuron,24.28,0.019117645
1HEYEW7GMUKWIQW37BO,Vip interneuron,25.23,0.056650249
1HEYEW7GMUKWIQW37BO,Sst interneuron,52.93,0.437931066
1HEYEW7GMUKWIQW37BO,Vip interneuron,13.58888889,0.006428572
1HEYEW7GMUKWIQW37BO,Sst interneuron,62.168,0.320967729
1HEYEW7GMUKWIQW37BO,Vip interneuron,117.9775,0.192307692
1HEYEW7GMUKWIQW37BO,Vip interneuron,36.35333333,0.004999998
1HEYEW7GMUKWIQW37BO,Sst interneuron,40.04833333,0.463157895
1HEYEW7GMUKWIQW37BO,Sst interneuron,31.46,0.035344828
1HEYEW7GMUKWIQW37BO,Sst interneuron,17.22,0.026168224
1HEYEW7GMUKWIQW37BO,Sst interneuron,29.02,0.070689655
1HEYEW7GMUKWIQW37BO,Sst interneuron,59.86,0.3375
1HEYEW7GMUKWIQW37BO,Vip interneuron,68.568,0.197413811
1HEYEW7GMUKWIQW37BO,Sst interneuron,48.44,0.302247191
1HEYEW7GMUKWIQW37BO,Sst interneuron,18.17538462,0.640814196
1HEYEW7GMUKWIQW37BO,Sst interneuron,49.2,0.065
1HEYEW7GMUKWIQW37BO,Vip interneuron,26.38,0.067241377
1HEYEW7GMUKWIQW37BO,Vip interneuron,40.77304348,0.524999999
1HEYEW7GMUKWIQW37BO,Sst interneuron,139.06,0.17
1HEYEW7GMUKWIQW37BO,Sst interneuron,93.72,0.197619045
1HEYEW7GMUKWIQW37BO,Sst interneuron,34.523,0.681250051
1HEYEW7GMUKWIQW37BO,Vip interneuron,20.47733333,-0.026066351
1HEYEW7GMUKWIQW37BO,Sst interneuron,76.14333333,0.345689655
1HEYEW7GMUKWIQW37BO,Vip interneuron,47.89230769,0.145714284
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.58,0.241428573
1HEYEW7GMUKWIQW37BO,Vip interneuron,37.47076923,0.439285753
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.48,0.079187816
1HEYEW7GMUKWIQW37BO,Vip interneuron,38.5864,0.505000033
1HEYEW7GMUKWIQW37BO,Sst interneuron,32.45533333,0.56571429
1HEYEW7GMUKWIQW37BO,Vip interneuron,127.16,0.085593959
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.024,0.31
1HEYEW7GMUKWIQW37BO,Vip interneuron,39.1544,0.427886333
1HEYEW7GMUKWIQW37BO,Vip interneuron,81.72666667,0.2375
1HEYEW7GMUKWIQW37BO,Sst interneuron,36.064,0.269827591
1HEYEW7GMUKWIQW37BO,Sst interneuron,,0.014893617
1HEYEW7GMUKWIQW37BO,Sst interneuron,36.93846154,0.496052633
1HEYEW7GMUKWIQW37BO,Sst interneuron,88.195,0.216379319
1HEYEW7GMUKWIQW37BO,Sst interneuron,32.23,0.10625
1HEYEW7GMUKWIQW37BO,Sst interneuron,40.75391304,0.617241386
1HEYEW7GMUKWIQW37BO,Sst interneuron,136.132,0.66263161
1HEYEW7GMUKWIQW37BO,Sst interneuron,56.425,0.161428586
1HEYEW7GMUKWIQW37BO,Vip interneuron,53.47666667,0.281308411
1HEYEW7GMUKWIQW37BO,Vip interneuron,183.96,0.068749999
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.49238095,0.426470583
1HEYEW7GMUKWIQW37BO,Sst interneuron,56.12,0.099999987
1HEYEW7GMUKWIQW37BO,Sst interneuron,62.78285714,0.315
1HEYEW7GMUKWIQW37BO,Vip interneuron,8.18,0.034210532
1HEYEW7GMUKWIQW37BO,Vip interneuron,49.60105263,0.311956518
1HEYEW7GMUKWIQW37BO,Sst interneuron,56.0225,0.35
1HEYEW7GMUKWIQW37BO,Vip interneuron,14.66,0.026168224
1HEYEW7GMUKWIQW37BO,Sst interneuron,35.94538462,0.497368438
1HEYEW7GMUKWIQW37BO,Sst interneuron,,0.210355392
1HEYEW7GMUKWIQW37BO,Sst interneuron,24.46,0.263287671
1HEYEW7GMUKWIQW37BO,Sst interneuron,41.90608696,0.37566136
1HEYEW7GMUKWIQW37BO,Sst interneuron,33.58,0.05
1HEYEW7GMUKWIQW37BO,Sst interneuron,64.37571429,0.253225823
1HEYEW7GMUKWIQW37BO,Vip interneuron,35.535,0.014732143
1HEYEW7GMUKWIQW37BO,Vip interneuron,43.07636364,0.226428571
1HEYEW7GMUKWIQW37BO,Vip interneuron,,0.022614841
1HEYEW7GMUKWIQW37BO,Vip interneuron,23.36536585,-0.049285714
1HEYEW7GMUKWIQW37BO,Vip interneuron,72.3375,0.184642351
1HEYEW7GMUKWIQW37BO,Vip interneuron,25.35947368,0.709999983
1HEYEW7GMUKWIQW37BO,Sst interneuron,116.8675,0.286912442
1HEYEW7GMUKWIQW37BO,Sst interneuron,44.6,0.264417178
1HEYEW7GMUKWIQW37BO,Sst interneuron,69.94,0.015517241
1HEYEW7GMUKWIQW37BO,Vip interneuron,28.72,0.065060237
1HEYEW7GMUKWIQW37BO,Vip interneuron,78.31,0.161744966
1HEYEW7GMUKWIQW37BO,Sst interneuron,115.26,0.26
1HEYEW7GMUKWIQW37BO,Sst interneuron,34.23857143,0.415217383
1HEYEW7GMUKWIQW37BO,Vip interneuron,177.968,0.018274112
1HEYEW7GMUKWIQW37BO,Sst interneuron,,0.007758621
1HEYEW7GMUKWIQW37BO,Sst interneuron,38.81,0.100714286
1HEYEW7GMUKWIQW37BO,Sst interneuron,48.188,0.381249983
1HEYEW7GMUKWIQW37BO,Sst interneuron,48.576,0.382142857
1HEYEW7GMUKWIQW37BO,Sst interneuron,127.1028571,0.230172414
1HEYEW7GMUKWIQW37BO,Sst interneuron,54.92,0.17834101
1HEYEW7GMUKWIQW37BO,Sst interneuron,54.42375,0.38000001
1HEYEW7GMUKWIQW37BO,Sst interneuron,25.13578947,0.600000062
1HEYEW7GMUKWIQW37BO,Vip interneuron,12.36,0.067489711
1HEYEW7GMUKWIQW37BO,Vip interneuron,78.74666667,0.082142857
1HEYEW7GMUKWIQW37BO,Vip interneuron,30.43,0.201999997
1HEYEW7GMUKWIQW37BO,Vip interneuron,48.08666667,0.416379334
1HEYEW7GMUKWIQW37BO,Sst interneuron,61.84266667,0.067977528
1HEYEW7GMUKWIQW37BO,Vip interneuron,28.74242424,0.752258065
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.83333333,0.150446429
1HEYEW7GMUKWIQW37BO,Sst interneuron,64.23714286,0.349999992
1HEYEW7GMUKWIQW37BO,Sst interneuron,25.04,0.11
1HEYEW7GMUKWIQW37BO,Sst interneuron,86.36,0.277857144
1HEYEW7GMUKWIQW37BO,Sst interneuron,44.51,0.160344812
1HEYEW7GMUKWIQW37BO,Sst interneuron,56.82941176,0.355
1HEYEW7GMUKWIQW37BO,Vip interneuron,32.965,0.087931041
1HEYEW7GMUKWIQW37BO,Sst interneuron,65.35333333,0.547142863
1HEYEW7GMUKWIQW37BO,Vip interneuron,32.82666667,0.065
1HEYEW7GMUKWIQW37BO,Vip interneuron,72.24807692,0.21943128
1HEYEW7GMUKWIQW37BO,Sst interneuron,29.86,0.247727273
1HEYEW7GMUKWIQW37BO,Sst interneuron,42.765,0.450000075
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.2775,0.405000011
1HEYEW7GMUKWIQW37BO,Sst interneuron,38.32083333,0.499999987
1HEYEW7GMUKWIQW37BO,Sst interneuron,31.07866667,0.052142855
1HEYEW7GMUKWIQW37BO,Vip interneuron,23.67,0.097413801
1HEYEW7GMUKWIQW37BO,Sst interneuron,51.85777778,0.42999999
1HEYEW7GMUKWIQW37BO,Sst interneuron,72.86,0.304999964
1HEYEW7GMUKWIQW37BO,Sst interneuron,36.98,0.115714286
1HEYEW7GMUKWIQW37BO,Vip interneuron,36.3162963,0.482857139
1HEYEW7GMUKWIQW37BO,Sst interneuron,56.1,0.028037384
1HEYEW7GMUKWIQW37BO,Vip interneuron,,0.0450489
1HEYEW7GMUKWIQW37BO,Vip interneuron,32.324,0.012142856
1HEYEW7GMUKWIQW37BO,Sst interneuron,230.235,0.1132353
1HEYEW7GMUKWIQW37BO,Sst interneuron,31.84,0.020454545
1HEYEW7GMUKWIQW37BO,Vip interneuron,26.01,0.119999997
1HEYEW7GMUKWIQW37BO,Vip interneuron,71.48461538,0.250862063
1HEYEW7GMUKWIQW37BO,Sst interneuron,52.00307692,0.398571429
1HEYEW7GMUKWIQW37BO,Sst interneuron,61.744,0.312500031
1HEYEW7GMUKWIQW37BO,Vip interneuron,10.308,0.049285714
1HEYEW7GMUKWIQW37BO,Sst interneuron,70.21,0.316346174
1HEYEW7GMUKWIQW37BO,Sst interneuron,63.04666667,0.36000001
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.58555556,0.404310336
1HEYEW7GMUKWIQW37BO,Vip interneuron,24.128,0.076428582
1HEYEW7GMUKWIQW37BO,Sst interneuron,52.24117647,0.372857143
1HEYEW7GMUKWIQW37BO,Sst interneuron,,0.082317071
1HEYEW7GMUKWIQW37BO,Sst interneuron,58.59733333,0.358766227
1HEYEW7GMUKWIQW37BO,Sst interneuron,59.61066667,0.315
1HEYEW7GMUKWIQW37BO,Sst interneuron,42.51047619,0.5375
1HEYEW7GMUKWIQW37BO,Sst interneuron,29.51,0.187931029
1HEYEW7GMUKWIQW37BO,Vip interneuron,29.676875,0.677857144
1HEYEW7GMUKWIQW37BO,Sst interneuron,64.37142857,0.045
1HEYEW7GMUKWIQW37BO,Sst interneuron,46.036,0.499999987
1HEYEW7GMUKWIQW37BO,Sst interneuron,58.77,0.334999961
1HEYEW7GMUKWIQW37BO,Sst interneuron,65.88428571,0.237857162
1HEYEW7GMUKWIQW37BO,Vip interneuron,33.14307692,0.61
1HEYEW7GMUKWIQW37BO,Sst interneuron,95.56,0.357857143
1HEYEW7GMUKWIQW37BO,Sst interneuron,48.78105263,0.325
1HEYEW7GMUKWIQW37BO,Sst interneuron,49.92666667,0.419827574
1HEYEW7GMUKWIQW37BO,Sst interneuron,33.49,0.536057692
1HEYEW7GMUKWIQW37BO,Sst interneuron,88.254,0.246052632
1HEYEW7GMUKWIQW37BO,Sst interneuron,83.98909091,0.260000005
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.154,0.231578933
1HEYEW7GMUKWIQW37BO,Vip interneuron,105.44,0.036658932
1HEYEW7GMUKWIQW37BO,Vip interneuron,83.77666667,0.225
1HEYEW7GMUKWIQW37BO,Sst interneuron,42.12636364,0.261428571
1HEYEW7GMUKWIQW37BO,Sst interneuron,22.47,0.083571429
1HEYEW7GMUKWIQW37BO,Sst interneuron,27.08,0.018684211
1HEYEW7GMUKWIQW37BO,Sst interneuron,31.56666667,0.19
1HEYEW7GMUKWIQW37BO,Sst interneuron,79.28666667,0.221153846
1HEYEW7GMUKWIQW37BO,Sst interneuron,61.83333333,0.167672414
1HEYEW7GMUKWIQW37BO,Sst interneuron,37.95,0.068103451
1HEYEW7GMUKWIQW37BO,Vip interneuron,27.14,0.112068963
1HEYEW7GMUKWIQW37BO,Vip interneuron,19.826,0.162068962
1HEYEW7GMUKWIQW37BO,Vip interneuron,24.25,0.013928571
1HEYEW7GMUKWIQW37BO,Sst interneuron,73.32833333,0.401271173
1HEYEW7GMUKWIQW37BO,Vip interneuron,34.77333333,0.079999996
1HEYEW7GMUKWIQW37BO,Sst interneuron,34.564,0.198529412
1HEYEW7GMUKWIQW37BO,Vip interneuron,292.48,0.070000004
1HEYEW7GMUKWIQW37BO,Vip interneuron,14.12,0.053686869
1HEYEW7GMUKWIQW37BO,Sst interneuron,63.15285714,0.210714286
1HEYEW7GMUKWIQW37BO,Vip interneuron,34.4,0.075
1HEYEW7GMUKWIQW37BO,Vip interneuron,46.77578947,0.363829781
1HEYEW7GMUKWIQW37BO,Vip interneuron,27.15,0.624299047
1HEYEW7GMUKWIQW37BO,Sst interneuron,27.00333333,0.67144556
1HEYEW7GMUKWIQW37BO,Sst interneuron,22.82,0.166379331
1HEYEW7GMUKWIQW37BO,Vip interneuron,110.96,0.105714295
1HEYEW7GMUKWIQW37BO,Vip interneuron,27.77,0.015406979
1HEYEW7GMUKWIQW37BO,Sst interneuron,29.20923077,0.32340418
